path	codec	height	container_fps	decode_fps_1	decode_fps_2	interlaced	progressive	verdict
/Volumes/nas/media/archive/office/The Office - s09e10 - Lice.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s09e11 - Suit Warehouse.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s09e12 - Customer Loyalty.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s09e13 - Junior Salesman.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s09e14 - Vandalism.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s09e15 - Couples Discount.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s09e16 - Moving On.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s09e17 - The Farm.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s09e18 - Promos.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s09e19 - Stairmageddon.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s09e20 - Paper Airplane.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s09e21 - Livin' the Dream.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s09e22 - AARM.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	715	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s09e23 - Finale.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Open Season 2.mkv	mpeg2video	480	30000/1001	24.00	24.03	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Open Season 3.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Open Season.mkv	mpeg2video	480	30000/1001	25.26	26.20	201	557	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/Pirates of the Caribbean At World's End.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Pirates of the Caribbean Dead Man's Chest (2006).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Pirates of the Caribbean On Stranger Tides.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Pirates of the Caribbean The Curse of the Black Pearl.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Ratatouille.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Rio.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	717	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Robin Hood Men in Tights (1993).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/RocketMan (1997).mkv	mpeg2video	480	30000/1001	30.00	30.00	898	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/Saints And Soldiers (2003).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	718	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Secondhand Lions.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Spider Man - No Way Home.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	665	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Space Jam (1996).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Spider-Man 2.mkv	mpeg2video	480	30000/1001	24.00	24.03	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Spider-Man (2002).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Spider-Man 3.mkv	mpeg2video	480	30000/1001	24.03	24.00	5	716	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Spy Kids 2.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Spy Kids 3.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Spy Kids.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Star Trek.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Star Wars Episode 1 - The Phantom Menace (1999).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Star Wars Episode 3 - Revenge of the Sith (2005).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	634	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Star Wars Episode 2 - Attack of the Clones (2002).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	694	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Surf's Up.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Tangled.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/The Addams Family (1991).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Tarzan.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/The Blind Side (2009).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/The Croods.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/The Greatest Showman.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	706	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/The Dark Knight.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/The Indian in the Cupboard.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/The Jungle Book (1967).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/The Land Before TIme - The Big Freeze.mkv	mpeg2video	480	30000/1001	30.00	30.00	884	0	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/The Land Before Time - Journey to Big Water.mkv	mpeg2video	480	30000/1001	30.00	30.00	836	64	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/archive/The Land Before Time.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	616	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/The Lego Batman Movie.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	679	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/The Lego Movie 2 - The Second Part.mkv	mpeg2video	480	30000/1001	24.00	24.00	23	677	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/The Lego Movie.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/The Lego Ninjago Movie.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/The Lord of the Rings - The Fellowship of the Ring (2001).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/The Lord of the Rings - The Return of the King (2003).mkv	h264	480	30000/1001	30.00	30.00	0	900	TRUE_2997_VIDEO
/Volumes/nas/media/archive/The Lord of the Rings - The Two Towers (2002).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	672	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/The Man Who Knew Too Little (1997).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/The Money Pit.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/The Muppets.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/The Pink Panther (2006).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/THE POLAR EXPRESS.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/The Princess Bride.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/The Secret Life of Pets (2016).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/The Secret Life of Pets 2 (2019).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/The SpongeBob SquarePants Movie (2004).mkv	mpeg2video	480	30000/1001	24.03	24.00	198	514	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/The Super Mario Bros Movie.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Top Gun - Maverick.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Top Gun (1986).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	696	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Ultimate X.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Up.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	704	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/VEGAS VACATION.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/What About Bob.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	684	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/007 - From Russia with Love (1963).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/007 - GoldenEye (1995).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/007 - Goldfinger (1964).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	713	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/007 - Licence to Kill (1989).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	710	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/007 - Live and Let Die (1973).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/007 - Moonraker (1979).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/007 - Octopussy (1983).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/007 - On Her Majesty's Secret Service (1969).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/007 - Quantum of Solace (2008).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/007 - Skyfall (2012).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	718	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/007 - The Living Daylights (1987).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/007 - The Man with the Golden Gun (1974).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	628	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/007 - The Spy Who Loved Me (1977).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	691	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/007 - Thunderball (1965).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/007 - The World Is Not Enough (1999).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/007 - You Only Live Twice (1967).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	711	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/007 - Tomorrow Never Dies (1997).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/007- For Your Eyes Only (1981).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Airplane.mp4	h264	480	30000/1001	30.00	30.00	0	890	TRUE_2997_VIDEO
/Volumes/nas/media/movies/no_kids/10 Things I Hate About You.mp4	h264	1040	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/After the Sunset (2004).mp4	h264	800	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Austin Powers in Goldmember (2002).mp4	h264	816	24000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Charlie's Angels - Full Throttle (2003) .mp4	h264	800	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Charlie's Angels (2000).mp4	h264	800	24000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Family Guy - Blue harvest.mkv	mpeg2video	480	30000/1001	30.00	30.00	895	4	INTERLACED_NEEDS_IVTC
/Volumes/nas/media/movies/no_kids/Dream Scenario (2023).mp4	h264	1080	30/1	30.00	30.00	0	900	TRUE_2997_VIDEO
/Volumes/nas/media/movies/no_kids/Family Plot.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Fargo.mkv	mpeg2video	480	30000/1001	24.30	24.03	174	549	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/For a Few Dollars More.mkv	mpeg2video	480	30000/1001	24.00	24.00	77	631	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Fools Gold (2008).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Frenzy.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	572	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Friday the 13th Part 2.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Fun With Dick and Jane (2005).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Friday the 13th.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Gentlemen Broncos.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	631	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Gladiator.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Gone In 60 Seconds (2000).mkv	mpeg2video	480	30000/1001	24.03	24.00	4	702	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Hancock.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Hang em High.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Hannibal Rising.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Hannibal.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	717	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Hellboy.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Happy Gilmore.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	718	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Hero (2002).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Hot Rod.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/How to Lose a Guy in 10 Days.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/I AM LEGEND.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	715	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/I Spy.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Inception.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/In Bruges (2008).mp4	h264	800	24/1	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Interview with the Vampire (1994).mkv	mpeg2video	480	30000/1001	24.10	24.00	14	709	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Into The Blue.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Intolerable Cruelty.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	686	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Just Friends.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	710	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/It.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	704	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/King Kong (2005).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Kingpin.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	700	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/KISS KISS BANG BANG.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Lara Croft Tomb Raider (2001) .mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Lara Croft Tomb Raider The Cradle of Life(2003).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Les Miserables.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/LETTERS FROM IWO JIMA.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Life as we know it.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Liar Liar.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Live Free or Die Hard (2007).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Mad Max Fury Road.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Man On Fire.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	693	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Marnie.mkv	mpeg2video	480	30000/1001	24.00	24.00	31	635	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Master And Commander.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Matchstick Men.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/MICHAEL CLAYTON.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Mindhunters.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Minority Report.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	713	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Mr Brooks.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Multiplicity.mkv	mpeg2video	480	30000/1001	24.03	24.00	67	614	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Mr. & Mrs. Smith (2005).m4v	h264	364	60000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Next.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	712	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Nope.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Now You See Me.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Now You See Me 2.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	707	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/OCEAN'S ELEVEN.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/OCEAN'S TWELVE.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Once Upon A Time In Mexico.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/OCEANS THIRTEEN.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Once Upon a Time... in Hollywood.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Out Cold.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Out Of Time.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Pan's Labyrinth.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Pet Sematary.mkv	mpeg2video	480	30000/1001	24.00	24.06	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Pitch Perfect 2 (2015).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Pitch Perfect.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Predator 2.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Predator.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Psycho.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Rain Man (1988).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Raiders of the Lost Ark (1981) .mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Raising Arizona (1987).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	716	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Rat Race.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Rear Window.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/RED (2010).m4v	h264	362	60000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/RED 2.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	696	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Red Dragon.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Red Eye.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Reign of Fire.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	718	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Renfield.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Reservoir Dogs.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	696	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Resident Evil Extinction.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Resident Evil- Apocalypse.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	712	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Resident Evil.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	708	SOFT_TC_NO_FILTER
/Volumes/nas/media/movies/no_kids/Rocky Balboa.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
